acceptedParentName,numOccurrences,timeTaken
Boechera tularensis,68,1.8414990901947
Boechera xylopoda,558,21.2988801002502
Crataegus spes-aestatum,21,0.554521799087524
Mariosousa mammifera,184,3.74865674972534
Mariosousa millefolia,279,3.90997171401978
Mariosousa russelliana,134,2.52236413955689
Mariosousa salazarii,109,1.65094995498657
Mariosousa sericea,128,2.08971858024597
Mariosousa usumacintensis,257,3.18590641021729
Guarea mexicana,12,0.366910934448242
Croton mayanus,82,1.00162506103516
Bauhinia miriamae,23,0.341535806655884
Bauhinia wunderlinii,6,0.603523015975952
Polyclathra cucumerina,1049,9.41266345977783
Tillandsia pseudooaxacana,13,0.24766993522644
Crucihimalaya bursifolia,584,10.0843243598938
Crucihimalaya virgata,285,4.76100087165833
Attilaea abalak,38,0.639090538024902
Unonopsis mexicana,6,0.254096746444702
Govenia rubellilabia,1,0.206642866134644
Tillandsia yutaninoensis,15,0.526315212249756
Elaphoglossum baquianorum,25,0.347543001174927
Elaphoglossum mexicanum,22,1.47491645812988
Clethra fragrans,28,0.569559812545776
Clethra purpusii,13,0.256706714630127
Clethra tuxtlensis,12,0.249873399734497
Amphipterygium simplicifolium,351,3.20328998565674
Rourea vulcanicola,3,0.247454881668091
Domingoa purpurea,382,4.34999203681946
Domingoa gemma,27,2.82964491844177
Nemaconia dressleriana,10,1.08453345298767
Nemaconia striata,500,6.10714197158814
Nemaconia glomerata,78,1.22857260704041
Nemaconia longipetala,13,0.657389163970947
Nemaconia pellita,18,0.605568408966065
Tournefortiopsis crispiflora,2161,16.8902289867401
Tolmiea diplomenziesii,328,2.21637368202209
Malaxis molotensis,5,0.238230466842651
Helanthium bolivianum,716,15.476729631424
Dryopetalon breedlovei,3,0.921753883361816
Dryopetalon byei,22,2.05227375030518
Dryopetalon paysonii,38,1.27347278594971
Phacelia buell-vivariensis,17,0.657578706741333
Phacelia cloudcroftensis,20,1.00600004196167
Phacelia furnissii,27,1.00873064994812
Phacelia higginsii,25,0.983917713165283
Phacelia hughesii,52,0.764349460601807
Phacelia pinkavae,67,1.4742112159729
