acceptedParentName,numOccurrences,timeTaken
Lithospermum incisum,16222,274.367104291916
Havardia acatlensis,1061,7.01622939109802
Lithospermum latifolium,1648,11.6758093833923
Havardia albicans,820,8.60919499397278
Havardia mexicana,270,2.66781401634216
Havardia pallens,1723,18.4759500026703
Havardia platyloba,854,7.09215474128723
Symphyotrichum walteri,767,6.4579131603241
Lithospermum matamorense,643,3.70127391815186
Hazardia berberidis,718,6.26852917671204
Hazardia cana,260,2.73992562294006
Lithospermum molle,959,9.59607291221619
Hazardia detonsa,512,3.83608889579773
Hazardia enormidens,49,0.909024477005005
Hazardia ferrisiae,113,1.32060980796814
Stenaria rupicola,65,2.55403804779053
Hazardia odontolepis,44,0.849522113800049
Hazardia orcuttii,307,2.52917408943176
Hazardia rosarica,169,2.17837715148926
Hazardia squarrosa,3622,32.277202129364
Hazardia vernicosa,252,2.69048380851746
Lithospermum ruderale,7936,46.8961596488953
Bolboschoenus robustus,2875,30.8743433952332
Planodes virginicum,2965,26.0529496669769
Cyperus floribundus,186,2.00076532363892
Cyperus pseudothyrsiflorus,145,1.77740335464478
Eriodictyon trichocalyx,3547,28.1093282699585
Acleisanthes wrightii,66,1.77497506141663
Hechtia capituligera,7,0.775880336761475
Hechtia caudata,32,0.741754531860352
Hechtia confusa,61,0.760369539260864
Hechtia conzattiana,22,0.411202430725098
Physaria aurea,97,1.72469043731689
Lithospermum strictum,435,3.70116496086121
Hechtia elliptica,32,0.556402444839478
Hechtia epigyna,17,0.286262035369873
Hechtia fosteriana,23,0.331835031509399
Hechtia galeottii,54,0.885512113571167
Hechtia glabra,24,0.510987997055054
Hechtia jaliscana,31,0.386746644973755
Hechtia laevis,70,0.767940282821655
Hechtia lanata,8,0.274756193161011
Hechtia laxissima,7,0.255420446395874
Hechtia liebmannii,81,1.37182021141052
Amsinckia lunaris,332,3.42818188667297
Hechtia marnier-lapostollei,24,0.304386615753174
Hechtia matudae,20,0.314367294311523
Hechtia melanocarpa,47,0.560512065887451
Lithospermum tuberosum,1207,6.2360827922821
Hechtia mexicana,25,0.869943380355835
Hechtia montana,347,2.3455331325531
Eurybia paludosa,1001,8.65537667274475
Hechtia mooreana,25,0.613378047943115
Hechtia myriantha,99,1.17627859115601
Hechtia pedicellata,37,0.78995680809021
Hechtia podantha,662,3.5361168384552
Nymphoides indica,7627,49.8174245357513
Hechtia pringlei,70,1.57413911819458
Lithospermum virginianum,1722,26.5940501689911
Hechtia reflexa,14,0.76159930229187
