acceptedParentName,numOccurrences,timeTaken
Hemionitis subpaleacea,54,6.52836489677429
Hemionitis greggii,277,1.73633933067322
Hemionitis marsupianthes,77,0.830761194229126
Hemionitis bonariensis,6479,51.4574275016785
Hemionitis intertexta,543,4.41534924507141
Hemionitis viscida,469,3.16644859313965
Hemionitis bridgesii,1602,9.70530271530151
Hemionitis skinneri,468,3.36243224143982
Hemionitis glabella,2868,19.0005879402161
Hemionitis formosa,480,3.46672010421753
Hemionitis decomposita,107,1.12610149383545
Hemionitis fendleri,702,4.53408813476563
Hemionitis bolborrhiza,43,0.735936403274536
Hemionitis pringlei,330,3.44545483589172
Hemionitis cochisensis,2164,17.9063115119934
Hemionitis longipila,91,2.17473268508911
Hemionitis carlotta-halliae,173,2.2624146938324
Hemionitis affinis,134,2.04360508918762
Hemionitis cuneata,226,2.11210322380066
Hemionitis rosei,53,0.950446844100952
Hemionitis gaga,354,3.04214954376221
Hemionitis kaulfussii,1615,11.6062092781067
Hemionitis jamaicensis,99,1.25337791442871
Hemionitis aschenborniana,537,4.30803418159485
Hemionitis purpusii,44,1.27859830856323
Hemionitis decurrens,20,0.738255977630615
Hemionitis lozanoi,808,4.69340491294861
Hemionitis glanduloviscida,712,5.30000877380371
Hemionitis leonina,17,0.752795934677124
Hemionitis intramarginalis,1577,10.7221217155457
Hemionitis artax,1050,6.89156222343445
Hemionitis nealleyi,83,1.32799792289734
Hemionitis gracillima,2279,27.9637155532837
Hemionitis cairon,94,5.30689167976379
Hemionitis sinuata,4594,40.7443113327026
Hemionitis ternifolia,3280,45.2151174545288
Hemionitis vooshvazool,758,5.70297527313232
Hemionitis notabilis,40,1.04640102386475
Hydrocharis laevigata,1718,32.1077973842621
Hemionitis angusta,75,1.25406718254089
Hemionitis myrtillifolia,8378,57.4267768859863
Hemionitis concolor,5687,31.5284953117371
Hemionitis yavapensis,321,3.08159184455872
Grammitis ecostata,108,0.933933019638062
Hemionitis jaliscana,104,1.51735186576843
Hemionitis breweri,1911,12.3298780918121
Hemionitis horokana,200,2.17041873931885
Hemionitis emperatricella,794,5.0660548210144
Hemionitis beitelii,616,3.87813901901245
Hemionitis candida,1175,8.67575144767761
Hemionitis marginata,1257,7.75572681427002
Hemionitis leucopoda,427,3.08361601829529
Hemionitis galeottii,400,3.07489705085754
Hemionitis bryopoda,225,1.84985685348511
Hemionitis notholaenoides,1059,6.67506885528565
Hemionitis truncata,2146,13.9524099826813
Hemionitis lyngholmii,21,1.17413210868835
Hemionitis limitanea,743,5.19861078262329
Hemionitis bradburyi,2641,17.3374712467194
Hemionitis arizonica,228,2.14138126373291
Hemionitis densa,5855,34.0319647789002
Hemionitis neglecta,135,1.9804060459137
Hemionitis brachyptera,865,5.22463321685791
Hemionitis cucullans,288,2.00858044624329
Hemionitis wrightiana,1451,8.12521481513977
Hemionitis engywookii,552,3.73463249206543
Hemionitis windhamii,150,1.45144128799438
Hemionitis radiata,4325,24.41978764534
Hemionitis hysbaldii,166,1.50785899162292
Hemionitis cooperae,195,1.38889122009277
Hemionitis lumholtzii,8,0.516904592514038
Hemionitis chipinquensis,23,0.502721548080444
Hemionitis maxoniana,3,0.674158334732056
Aquarius paniculatus,1309,14.2530717849731
Hemionitis feei,2139,14.554610490799
Aquarius cordifolius,2601,44.4999256134033
Hemionitis covillei,1406,9.97082448005676
Hemionitis triangularis,13434,279.197783470154
Hemionitis jonesii,359,8.86923456192017
Hemionitis lemmonii,432,6.92480492591858
Hemionitis delicatula,71,1.33865523338318
Hemionitis newberryi,419,7.62545275688171
Hemionitis farinosa,2932,27.9111747741699
Hemionitis complanata,52,1.47506761550903
Hemionitis hirsuta,393,2.57469987869263
Aquarius grandiflorus,2026,19.4868671894073
Hemionitis incana,635,4.26980519294739
Hemionitis wrightii,829,5.72709274291992
Aquarius palifolius,168,2.2585723400116
Hemionitis ehrenbergiana,192,1.53063988685608
Hemionitis gastonyi,178,1.27875733375549
Hemionitis mexicana,215,1.5541365146637
Hemionitis wootonii,782,5.2863233089447
Hemionitis membranacea,113,1.3558304309845
Hemionitis brandegeei,121,1.08086895942688
Hemionitis californica,1899,12.8504815101624
Hemionitis pellaeopsis,21,0.772362470626831
Aquarius subalatus,591,3.43427634239197
Hemionitis peninsularis,109,1.0711145401001
Hemionitis lanosa,4366,25.443767786026
Hemionitis pilifera,12,0.674166440963745
Hemionitis lindheimeri,2563,15.7072989940643
Hemionitis clevelandii,473,4.34715962409973
Hemionitis lutea,246,2.43316316604614
Hemionitis hintoniorum,58,0.712509870529175
Hemionitis spiculata,14,0.542848110198975
Hemionitis schaffneri,375,3.43855571746826
Hemionitis ovata,2756,24.580837726593
Hemionitis integerrima,1649,11.7836408615112
Hemionitis mickelii,19,0.839406251907349
Hemionitis villosa,504,3.76097631454468
Hemionitis parryi,2894,18.5463759899139
Hemionitis hispida,1513,10.4042925834656
Hemionitis meifolia,256,2.46521377563477
Hemionitis microphylla,2180,13.1154730319977
Hemionitis myriophylla,3562,21.0343124866486
Hemionitis urglae,66,1.24467349052429
Grammitis spathulata,176,1.29317378997803
Paepalanthus engleri,280,2.87813901901245
Grammitis elastica,72,0.870057821273804
Morisonia frondosa,2746,21.8731324672699
Paepalanthus digynus,529,5.66767549514771
Staphylea insignis,719,5.43662905693054
Morisonia cynophallophora,48,1.19014930725098
Valeriana ozarkana,350,2.12740921974182
Valeriana macrocera,2835,18.9221315383911
Morisonia verrucosa,1099,6.77166223526001
Morisonia incana,1545,10.5646235942841
Paepalanthus anceps,3616,59.3396880626679
Ayenia fluvialis,19,1.2368597984314
Morisonia asperifolia,95,1.30808854103088
Ayenia aculeata,3757,24.037219285965
Staphylea tricornuta,164,1.75016355514526
Paepalanthus beyrichianus,600,7.7007691860199
Morisonia lundellii,140,1.58725810050964
Verbena malpaisana,3,0.881388187408447
Verbena alejandrana,35,0.815422534942627
Cochlospermum malvifolium,34,1.25951170921326
Cochlospermum palmatifidum,741,8.53767585754395
Morisonia paradoxa,29,0.920835256576538
Verbena brachyrhynchos,22,0.618659019470215
Valeriana edwardsensis,96,1.18970417976379
Morisonia atamisquea,1059,6.72917032241821
Morisonia calciphila,39,0.955250024795532
Paepalanthus fluviatilis,2311,24.5012292861939
Valeriana congesta,5914,34.4952988624573
Valeriana chenopodiifolia,563,4.79642367362976
Ayenia cordata,3757,12.5029423236847
Morisonia isthmensis,167,2.03418898582459
Morisonia quiriguensis,216,1.80398988723755
Morisonia odoratissima,4727,27.5877044200897
Valeriana carinata,47439,1908.73754239082
Valeriana ciliosa,2148,33.2543392181397
Morisonia pachaca,343,6.44642210006714
Ayenia catalpifolia,2028,24.6121852397919
Valeriana florifera,76,5.55312037467957
Morisonia mollicella,416,2.83236527442932
Morisonia lindeniana,33,1.88600420951843
Valeriana amarella,1083,17.1896138191223
Morisonia morenoi,40,1.40924286842346
Morisonia quintanarooensis,15,1.23208928108215
Morisonia heydeana,112,1.57213449478149
Morisonia angustifolia,115,2.01655292510986
Cochlospermum wrightii,496,6.16280937194824
Valeriana arkansana,117,1.35500526428223
Morisonia tuxtlensis,1,0.615935325622559
Verbena turneri,34,0.777268886566162
Cochlospermum gonzalezii,78,1.55898690223694
Ayenia atrata,36,0.666412591934204
Morisonia discolor,371,2.73583388328552
Morisonia pringlei,380,3.4219822883606
Podophyllum cymosum,1407,9.96981382369995
Paepalanthus minus,886,20.5511522293091
Ranunculus cupulatus,433,4.96324038505554
Ranunculus egglestonii,30,0.748286485671997
Knowltonia mexicana,461,8.6348876953125
Ranunculus sessilis,203,1.96622061729431
Ranunculus aristatus,1071,10.2311387062073
Zygophyllum californicum,598,5.35165739059448
Zygophyllum laeve,3948,38.2231297492981
Zygophyllum pachyacanthum,744,7.66663885116577
Zygophyllum villosum,148,1.5811493396759
Zygophyllum densum,151,2.15165996551514
Zygophyllum palmeri,101,1.67969822883606
Zygophyllum scoparium,85,0.88278341293335
Valeriana woodsiana,9439,55.933198928833
Valeriana umbilicata,1176,8.883793592453
Telipogon corticatus,2,0.523763656616211
Miconia rubescens,2248,19.5179193019867
Iochroma arborescens,3616,42.8121569156647
Athyrium skinneri,459,14.1699841022491
Selaginella stellata,2256,46.4421548843384
Selaginella sibirica,1352,18.1991477012634
Selaginella porphyrospora,907,18.0538001060486
Thelocactus tepelmemensis,3,0.385294198989868
Salvia ozolotepecensis,17,0.575053215026856
Salvia patriciae,12,0.294235944747925
Salvia sirenis,3,0.38841986656189
Grona adscendens,7063,86.8005049228668
Grona barbata,8459,78.7066373825073
Grona heterophylla,1338,8.41748309135437
Grona triflora,6788,69.5745732784271
Carex arizonica,51,1.57273292541504
Opuntia preciadoae,9,0.941845417022705
Gymnosphaera salvinii,592,10.4320871829987
Heterosperma mexicanum,199,3.71221590042114
Pontederia heterosperma,484,11.8093466758728
Urochloa jaliscana,23,1.13380312919617
Apocynum venetum,106,1.43593907356262
Antiphytum geoffreyi,5,0.307021379470825
Sedum paradisum,229,8.63590025901794
Dioon vovidesii,1,0.564257860183716
Lupinus wyethii,2052,23.2282030582428
Deamia montalvoae,9,0.732332706451416
Prockia jaliscana,2,0.319564819335938
Pinguicula zamudioana,2,0.243725299835205
Indigofera uniseminalis,2,0.221564769744873
Odontadenia semidigyna,1816,32.3446493148804
Nissolia brasiliensis,753,7.03632235527039
Nissolia vincentina,1460,10.653600692749
Neomonolepis spathulata,142,2.33595967292786
Myrcia bartlettii,240,4.55333256721497
Myrcia calderonii,176,3.94601678848267
Myrcia chytraculia,2902,25.5349235534668
Myrcia contrerasii,26,0.907931327819824
Myrcia karlingii,84,1.32344841957092
Myrcia karwinskyana,67,1.22877049446106
Myrcia macrantha,14,0.53484058380127
Myrcia mayana,39,1.52755951881409
Myrcia megistophylla,60,1.12981986999512
Myrcia neovenulosa,12,0.934434413909912
Myrcia tenuipes,63,1.69263982772827
Myrcia tonii,31,1.30390048027039
Calochortus occidentalis,13,0.788173913955689
Stenanthium texanum,48,0.804228067398071
Acmispon tomentosus,1931,19.3425204753876
Indigofera edwardi,80,2.15302872657776
Cleome jamesii,500,3.51856994628906
Heliotropium petiolare,703,7.65797877311707
Hooveria parviflora,1331,11.0660367012024
Hooveria purpurea,193,2.87377977371216
Castilleja arvensis,5836,82.097407579422
Sapranthus chiapensis,19,1.02812671661377
Zephyranthes pseudoconcolor,5,0.293388366699219
Aristolochia purhepecha,5,0.817949771881104
Euploca axillaris,44,2.11534762382507
Euploca wigginsii,63,1.63313961029053
Deinandra fasciculata,7086,78.7624671459198
Hiya nigrescens,648,4.44467854499817
Condea macvaughii,2,3.41051411628723
Mariosousa heterophylla,450,3.38339877128601
Solanum heterodoxum,2343,13.0677809715271
Pinus pseudostrobus,4572,26.4407866001129
Pecluma liebmannii,53,1.15030694007874
Stephanomeria occultata,13,0.369338512420654
Deinandra floribunda,295,2.0419704914093
Lomatium depauperatum,76,1.41834902763367
Lomatium klickitatense,393,2.31366181373596
Lomatium papilioniferum,1400,8.15492725372315
Rhynchospora angusta,141,1.65321516990662
Miconia octona,3001,64.5554955005646
Miconia strigillosa,1039,17.3231110572815
Miconia dependens,6403,105.659465074539
Trillium delicatum,16,0.994493246078491
Brongniartia bicornuta,4,0.250211954116821
Casearia mexicana,195,2.77016186714172
Casearia yucatanensis,286,3.64651608467102
Casearia thamnia,1208,10.8526465892792
Agave occidentalis,3,0.693402290344238
Agave santana-michelii,8,1.17681860923767
Deinandra kelloggii,1125,17.2668263912201
Damburneya inconspicua,113,3.68283581733704
Mespilodaphne macrophylla,832,13.2314574718475
Mespilodaphne veraguensis,1805,17.5725710391998
Deinandra lobbii,456,4.94134211540222
Cranichis chiapasensis,1,0.212008714675903
Barkworthia stillmanii,203,3.49757313728333
Eriocoma alta,57,1.0985267162323
Eriocoma arida,438,4.46380853652954
Eriocoma bracteata,7,0.447245836257935
Eriocoma contracta,75,1.36926031112671
Eriocoma coronata,1411,36.0011811256409
Eriocoma curvifolia,85,2.20497059822083
Eriocoma hendersonii,162,3.8233859539032
Eriocoma latiglumis,88,2.28374719619751
Eriocoma lemmonii,3090,42.9731705188751
Eriocoma lettermanii,1812,39.9032073020935
Eriocoma lobata,209,3.45558047294617
Eriocoma nelsonii,3423,47.9258832931519
Eriocoma nevadensis,494,13.8625810146332
Eriocoma occidentalis,4560,59.4641306400299
Eriocoma parishii,877,19.3429431915283
Eriocoma perplexa,128,8.17819547653198
Eriocoma pinetorum,608,11.3686144351959
Eriocoma richardsonii,858,9.8293981552124
Eriocoma robusta,912,20.5713443756104
Eriocoma scribneri,323,6.28118467330933
Eriocoma swallenii,99,2.61429142951965
Eriocoma thurberiana,1842,21.9240708351135
Eriocoma wallowaensis,94,2.67693972587585
Pseudoeriocoma acuta,27,0.782904386520386
Pseudoeriocoma constricta,192,1.97726583480835
Pseudoeriocoma editorum,157,1.88067626953125
Pseudoeriocoma eminens,1211,24.1365554332733
Pseudoeriocoma hirticulmis,24,0.878146409988403
Pseudoeriocoma multinodis,175,4.1688723564148
Ptilagrostiella kingii,308,5.26275849342346
Thorneochloa diegoensis,455,7.35868453979492
Myrcia hylobates,141,2.7800304889679
Deinandra paniculata,1168,19.9244809150696
Taraxia breviflora,680,9.43487620353699
Hymenachne grandis,312,6.2855703830719
Hymenachne longa,45,6.18277215957642
Hymenachne stagnatilis,115,4.22798156738281
Stelis poasensis,304,8.0462920665741
Sibirotrisetum sibiricum,3175,36.8050556182861
Kadenicarpus horripilus,58,1.56387829780579
Selenicereus purpusii,101,2.50734782218933
Penstemon triphyllus,314,3.44470596313477
Bakerantha caerulea,44,1.79125142097473
Bakerantha lundelliorum,104,1.79509258270264
Bakerantha purpusii,54,0.735371589660645
Zephyranthes immaculata,5,0.453659057617188
Zephyranthes medinae,3,0.461708307266235
Zephyranthes mexicana,4,1.01485013961792
Zephyranthes tepicensis,3,1.25212740898132
Zephyranthes vittata,1,0.804920673370361
Johnstonella albida,704,7.92232012748718
Johnstonella geohintonii,9,4.39507412910461
Johnstonella gypsites,35,1.29782819747925
Johnstonella mexicana,502,5.21293163299561
Acmispon plebeius,615,9.03193068504333
Nestotus lanuginosus,1087,11.6912217140198
Mimosa monclovensis,35,0.946387529373169
Grusonia deinacantha,3,0.837430238723755
Xochiquetzallia balsensis,21,0.924752712249756
Xochiquetzallia hannibalii,12,1.02784657478333
Xochiquetzallia mortoniana,12,0.544846773147583
Xochiquetzallia thadhowardii,16,0.727459192276001
Deiregyne chartacea,19,1.14811635017395
Doellingeria breweri,1290,16.2921319007874
Doellingeria elegans,802,9.64118075370789
Doellingeria engelmannii,1666,22.3215148448944
Doellingeria glabrata,120,2.18871116638184
Doellingeria glaucescens,118,1.14360880851746
Doellingeria gormanii,126,1.40443539619446
Doellingeria ledophylla,941,7.74895310401917
Doellingeria paucicapitata,256,2.50521802902222
Doellingeria tomentella,280,2.11194276809692
Doellingeria vialis,264,1.81163740158081
Sedum pentandrum,95,1.27227091789246
Hemionitis cartilaginea,871,5.52990913391113
Huperzia myrsinites,514,3.50907373428345
Chaetogastra almedae,15,0.607751846313477
Chaetogastra araneicalyx,30,0.941940069198608
Chaetogastra congestiflora,65,1.32848930358887
Chaetogastra connata,21,0.587716817855835
Chaetogastra durangensis,34,1.09009504318237
Chaetogastra ferrariana,2,0.472364187240601
Chaetogastra galeottiana,305,3.91469645500183
Chaetogastra hintonii,93,1.39336371421814
Chaetogastra longisepala,175,2.24121189117432
Chaetogastra macvaughii,37,1.85249710083008
Chaetogastra monticola,149,1.96213340759277
Chaetogastra nanifolia,7,0.525464773178101
Chaetogastra patens,66,1.23315024375916
Chaetogastra roseotincta,12,0.824196100234985
Chaetogastra scabriuscula,474,6.01225781440735
Chaetogastra sericea,38,0.78809928894043
Chaetogastra sinaloensis,50,1.14501261711121
Trichophorum analecta,104,1.29943466186523
Trichophorum coahuilense,4,0.426870584487915
Trichophorum evadens,10,0.537687301635742
Chaetogastra thulia,5,0.832346916198731
Heterocentron breedlovei,70,1.24036002159119
Heterocentron chiapense,38,1.07507467269897
Rotundanthus fulvidus,277,2.97823715209961
Suberogerens cyclophylla,143,2.35335826873779
Vulcanoa steyermarkii,4,0.479398488998413
Tanaecium dichotomum,3688,32.1224882602692
Cinnagrostis recta,789,7.64204454421997
Greeneochloa tweedyi,128,2.4435510635376
Peyritschia angusta,6,1.0531439781189
Peyritschia bealii,69,1.84238076210022
Peyritschia coahuilensis,14,1.79128313064575
Peyritschia curviseta,26,1.0570855140686
Peyritschia divaricata,18,0.624961614608765
Peyritschia durangensis,31,1.60630536079407
Peyritschia eriantha,191,2.62944197654724
Peyritschia filifolia,95,1.74052214622498
Peyritschia graphephoroides,141,1.4696991443634
Peyritschia irazuensis,582,5.75518774986267
Peyritschia martha-gonzaleziae,7,0.681487798690796
Peyritschia orizabae,67,1.61066436767578
Peyritschia spellenbergii,7,0.458719968795776
Peyritschia tolucensis,624,7.14987015724182
Peyritschia valida,91,1.3329906463623
Peyritschia viridis,305,3.75431418418884
Peyritschia virletii,675,4.97483396530151
Peyritschia vulcanica,58,1.66756749153137
Euploca mexicana,308,3.78822040557861
Euploca texana,61,13.2011997699738
Miconia caelestis,225,6.94524145126343
Miconia alterninervia,2542,43.9437146186829
Miconia cymifera,29,1.95418286323547
Miconia dentata,3748,45.2035911083222
Miconia cooperi,1654,19.1782116889954
Miconia jaliscana,46,1.34277772903442
Miconia galeottii,218,3.46194362640381
Miconia monantha,242,2.81051397323608
Miconia matudae,161,2.29136276245117
Miconia melanodesma,951,12.9313514232636
Miconia laxiflora,146,3.03391766548157
Miconia gracilipes,65,1.82662963867188
Miconia inopinata,50,1.28075742721558
Miconia ruddae,31,0.594059228897095
Miconia sericea,2670,27.3207900524139
Miconia oocarpa,811,36.000705242157
Miconia submontana,207,3.06543970108032
Miconia scopulina,12,0.7398841381073
Miconia petiolaris,1414,20.5159478187561
Miconia volcanalis,555,6.98267459869385
Miconia sulcicaulis,1524,21.7806465625763
Miconia conoplumosa,77,2.11125898361206
Miconia crocina,244,2.52339291572571
Miconia conohirtella,169,2.73062753677368
Miconia longicoma,1089,11.3163571357727
Miconia cornoides,478,8.70098423957825
Miconia tococa,7925,133.006363868713
Miconia mesoamericana,119,2.41410732269287
Miconia formicosetosa,925,9.82740998268127
Miconia neourceolata,1971,22.7200736999512
Miconia secunmexicana,738,8.44357514381409
Deiregyne diaphana,98,3.6295690536499
Piptadenia retusa,4124,30.8518433570862
Coulteria pringlei,118,2.36829710006714
Salix lanata,17742,383.676128387451
Salix pulchra,5386,56.7719535827637
Podagrostis liebmannii,26,1.75894808769226
Podagrostis rosei,62,0.973263740539551
Amsinckiopsis kingii,552,4.88129782676697
Simpsonanthus jonesii,764,11.7264149188995
Deiregyne eriophora,401,5.00538420677185
Zephyranthes sprekeliopsis,23,0.690068006515503
Ruehssia laxiflora,270,3.27948832511902
Toiyabea granitica,33,0.79943060874939
Toiyabea eximia,98,1.47749757766724
Toiyabea peirsonii,149,1.86109781265259
Heliotropium glabrum,1871,12.0650417804718
Heliotropium laevigatum,139,1.3398928642273
Acmispon watsonii,598,6.04265832901001
Acmispon neomexicanus,613,4.68480825424194
Thingia ambigua,661,8.34144997596741
Protocodon robinsiae,53,1.87255883216858
Palustricodon aparinoides,5828,100.692873716354
Eastwoodiella californica,568,6.37477588653565
Pteris mickelii,82,1.34910106658936
Ravenella exigua,243,2.87862062454224
Ravenella angustiflora,131,1.87056231498718
Ravenella griffinii,141,2.20575523376465
Ravenella sharsmithiae,32,0.685493469238281
Smithiastrum prenanthoides,3950,39.2164845466614
Smithiastrum wilkinsianum,211,3.11962413787842
Poolea reverchonii,266,3.1014564037323
Rotanthella floridana,627,7.18851804733276
Melanocalyx uniflora,4969,32.9177749156952
Dupontia fulva,4568,24.8515048027039
Graphephorum canescens,2256,21.253306388855
Graphephorum cernuum,1401,16.725706577301
Deiregyne falcata,32,2.86287546157837
Crusea simplex,1082,13.6852025985718
Bletia brevicaulis,114,2.33222961425781
Bletia corallicola,43,0.808953046798706
Bletia mexicana,356,3.91103601455689
Bletia nitida,197,2.27331209182739
Bletia parva,19,0.620999336242676
Bletia revoluta,46,0.844005823135376
Bletia spicata,1426,13.5802445411682
