acceptedParentName,numOccurrences,timeTaken
Medeola virginiana,22043,862.438462257385
Bouteloua simplex,2335,27.1968333721161
Phacelia purshii,3383,31.7766196727753
Silene greenei,989,6.41457605361939
Asplenium heterochroum,571,4.50874876976013
Asplenium auriculatum,11218,72.551281452179
Elymus lanceolatus,7284,76.5429613590241
Solidago leiocarpa,676,5.22310924530029
Scirpus lineatus,1608,14.9207847118378
Calycoseris wrightii,1865,11.3502132892609
Rafinesquia neomexicana,5867,33.3691976070404
Thalictrum alpinum,41635,1609.12562656403
Stephanomeria runcinata,466,3.9037013053894
Solidago bicolor,11504,67.1284365653992
Harpalyce formosa,313,7.35843181610107
Chondrilla aspera,24,1.62986063957214
Parathesis pseudocalophylla,1,0.75531530380249
Packera texensis,43,1.55628418922424
Hemionitis aurantia,68,2.82084941864014
Hemionitis deserti,1187,8.10728716850281
Lippia cardiostegia,1012,12.1439476013184
Lippia myriocephala,1714,13.2354805469513
Lippia umbellata,2074,21.476048707962
Digitaria horizontalis,6971,52.6491146087647
Dahlia campanulata,26,1.3024787902832
Dahlia cuspidata,25,0.401978254318237
Gaillardia pulchella,33403,1676.09039664269
Helianthus glaucophyllus,231,3.03120303153992
Helianthus bolanderi,909,8.19025921821594
Helianthus exilis,346,3.19777011871338
Helianthus longifolius,228,1.78069067001343
Helianthus atrorubens,2100,15.9264078140259
Helianthus silphioides,623,4.018878698349
Helianthus divaricatus,6873,40.6108982563019
Helianthus hirsutus,4970,29.7404310703278
Helianthus laevigatus,464,4.47119379043579
Helianthus strumosus,8645,51.9063272476196
Helianthus tuberosus,44333,1774.85805344582
Helianthus microcephalus,9926,69.3354060649872
Helianthus schweinitzii,452,3.34823274612427
Helianthus floridanus,464,5.70743656158447
Helianthus salicifolius,822,6.84662318229675
Helianthus maximiliani,7775,46.5231890678406
Helianthus californicus,827,5.78357625007629
Helianthus gracilentus,2993,18.4994232654572
Helianthus pumilus,1007,7.69683980941773
Helianthus laciniatus,684,5.96674227714539
Navarretia saximontana,156,1.90354204177856
Euphrosyne partheniifolia,215,1.52997279167175
Chrysopsis delaneyi,179,1.02114176750183
Tropidocarpum gracile,2045,17.5351622104645
Liparis nervosa,4176,53.589682340622
Monardella stoneana,112,1.4112491607666
Limosella australis,3567,30.2216639518738
Poa secunda,32698,1642.99185633659
Asclepias lanuginosa,571,6.45201396942139
Asclepias longifolia,1563,12.3317942619324
Asclepias obovata,981,6.03207492828369
Sida ulmifolia,2168,15.8369734287262
Sida aggregata,693,5.01503992080689
Chorizanthe breweri,269,1.33757066726685
Chorizanthe clevelandii,185,1.01600790023804
Chorizanthe douglasii,759,4.70246410369873
Chorizanthe parryi,727,8.45200490951538
Chorizanthe orcuttiana,140,1.07762217521667
Chorizanthe palmeri,276,1.72495865821838
Chorizanthe staticoides,2144,17.3656146526337
Chorizanthe uniaristata,272,2.6913275718689
Chorizanthe valida,69,0.537437915802002
Chorizanthe wheeleri,219,1.53451895713806
Chorizanthe xanti,1804,14.9108047485352
Boechera crandallii,285,6.7351541519165
Boechera perennans,3669,40.4462692737579
Carex firmula,272,4.05898261070251
Eriogonum lachnogynum,646,7.16368222236633
Diastatea tenera,533,5.33435416221619
Eriogonum abertianum,2560,23.2152638435364
Eriogonum alpinum,101,1.31091547012329
Eriogonum angulosum,1353,9.36105012893677
Eriogonum annuum,2838,19.8852686882019
Eriogonum apiculatum,339,2.68421006202698
Eriogonum arborescens,899,4.91808462142944
Phoradendron juniperinum,2855,16.8169877529144
Phoradendron lanceolatum,367,3.91870784759522
Phoradendron chrysocladon,1943,12.4501888751984
Eriogonum caespitosum,2157,15.6267621517181
Cerastium arvense,154146,6874.21127223969
Solandra grandiflora,885,11.1590123176575
Hemionitis aspera,232,1.61271739006042
Psychotria nervosa,11531,72.2763628959656
Castilleja albobarbata,3,0.651589155197144
Ipomoea tacambarensis,31,0.567261457443237
Portulaca matthewsii,10,0.702160596847534
Chaptalia hidalgoensis,1,0.332457304000855
Volkameria ligustrina,497,6.28076386451721
Erigeron grandiflorus,1703,14.5118827819824
Silene hookeri,967,8.38648700714111
Ardisia verdisepala,38,1.10884165763855
Cuscuta strobilacea,63,1.8834593296051
