acceptedParentName,numOccurrences,timeTaken
Vanilla mexicana,421,8.82182049751282
Vanilla odorata,257,3.04707431793213
Vanilla phaeantha,920,13.405458688736
Vanilla pompona,646,10.2478504180908
Xylobium elongatum,262,3.09061980247498
Cornus nuttallii,6958,89.2391695976257
Cornus sericea,61873,3384.21334767342
Cornus sessilis,271,2.62801504135132
Agave pachycentra,146,2.31535863876343
Conopholis americana,20111,751.80197429657
Agave parrasana,91,3.006028175354
Orobanche pinorum,171,4.84342169761658
Oxalis colorea,282,4.50197219848633
Corydalis aurea,9396,122.675044536591
Agave peacockii,100,1.95823073387146
Corydalis caseana,1634,22.5299162864685
Agave pedunculifera,150,3.34663510322571
Corydalis crystallina,338,2.83745455741882
Corydalis curvisiliqua,1943,12.8858392238617
Oxalis texana,265,2.66319680213928
Agave pelona,62,0.49823784828186
Acoelorraphe wrightii,5225,26.2094399929047
Acrocomia aculeata,4798,48.6554970741272
Corydalis micrantha,2310,38.7762672901154
Corydalis pseudomicrantha,72,1.07896590232849
Agave planifolia,12,0.880052804946899
Astrocaryum mexicanum,560,6.67496228218079
Agave polianthiflora,130,1.53117895126343
Corymborkis forcipigera,234,3.88800406455994
Bactris mexicana,536,10.8957095146179
Brahea armata,589,11.4135370254517
Brahea calcarea,419,8.51573657989502
Agave potosina,87,6.09133219718933
Brahea dulcis,1641,23.4993979930878
Brahea edulis,150,3.20136499404907
Agave pratensis,38,1.55299949645996
Coryphantha delaetiana,176,4.28127861022949
Coryphantha delicata,712,9.68162679672241
Coryphantha difficilis,63,1.57210779190063
Coryphantha echinoidea,143,1.48504972457886
Coryphantha georgii,94,1.37275147438049
Coryphantha gracilis,18,0.527415990829468
Coryphantha jalpanensis,26,0.498097658157349
Coryphantha longicornis,45,1.03006863594055
Coryphantha maiz-tablasensis,45,0.483981847763062
Agave pubescens,101,1.4426577091217
Chamaedorea geonomiformis,236,4.43539237976074
Coryphantha neglecta,95,1.09561538696289
Chamaedorea pinnatifrons,9845,64.7759356498718
Coryphantha nickelsiae,99,2.24420475959778
Chamaedorea stolonifera,42,0.359943389892578
Coryphantha octacantha,285,13.0917987823486
Coryphantha poselgeriana,286,4.57269477844238
Coryphantha pseudonickelsiae,79,1.09888696670532
Coryphantha pulleineana,21,0.46578574180603
Coryphantha recurvata,290,2.79011845588684
Coryphantha retusa,222,3.29590010643005
Cryosophila nana,236,3.17954230308533
Coryphantha sulcata,1570,11.4469754695892
Coryphantha vaupeliana,19,0.43355917930603
Desmoncus chinantlensis,526,12.539299249649
Coryphantha vogtherriana,26,0.515581846237183
Desmoncus orthacanthos,1991,29.4053497314453
Agave rhodacantha,287,3.18687009811401
Geonoma interrupta,1745,23.4087026119232
Geonoma pinnatifrons,991,26.6225044727325
Cosmibuena matudae,128,1.70927262306213
Cosmocalyx spectabilis,186,1.84737682342529
Cosmos atrosanguineus,122,3.81586360931397
Cosmos concolor,157,1.83124828338623
Cosmos intercedens,45,0.635686635971069
Cosmos jaliscensis,23,0.415226936340332
Cosmos longipetiolatus,6,0.251153230667114
Cosmos mattfeldii,14,0.301944494247437
Cosmos mcvaughii,29,0.477080345153809
Cosmos modestus,70,0.913483619689941
Cosmos montanus,39,1.78330683708191
Cosmos nelsonii,9,0.287124156951904
Cosmos nitidus,7,0.295940399169922
Cosmos ochroleucoflorus,112,1.32821559906006
Cosmos palmeri,213,2.83747315406799
Cosmos pringlei,212,1.96301579475403
Cosmos schaffneri,32,0.557003259658814
Cosmos sherffii,5,0.38455867767334
Sprekelia formosissima,1748,20.0733284950256
Costus comosus,508,5.66941523551941
Costus guanaiensis,1293,14.9568340778351
Agave sebastiana,179,4.99901413917542
Agave seemanniana,700,12.2665214538574
Reinhardtia elegans,82,1.33131742477417
Rhapidophyllum hystrix,1141,9.80336689949036
Agave shrevei,367,5.13384294509888
Sabal mauritiiformis,4042,22.434244632721
Sabal mexicana,2010,11.7250406742096
Sabal minor,7283,81.2823829650879
Agave singuliflora,213,5.51319718360901
Synechanthus fibrosus,432,4.86200642585754
Agave sisalana,4048,35.0250821113586
Thrinax radiata,12345,201.235052585602
Agave sobria,471,12.4917798042297
Agave spicata,49,1.56854176521301
Adlumia fungosa,2043,21.6126503944397
Argemone fruticosa,40,0.929523706436157
Argemone hispida,381,7.88981938362122
Argemone ochroleuca,7150,92.8209390640259
Argemone platyceras,1279,9.44404649734497
Canbya candida,398,3.87591814994812
Couepia polyandra,767,9.96788883209229
Capnoides sempervirens,10293,150.258928775787
Coulterella capitata,219,4.76811861991882
Coulteria mollis,4158,58.9102246761322
Coulterophytum holwayi,23,0.588159799575806
Coulterophytum laxum,110,0.797828435897827
Zephyranthes chlorosolen,4426,51.7942452430725
Coulterophytum macrophyllum,42,0.798277139663696
Agave stringens,18,0.500701904296875
Zephyranthes citrina,413,4.43250846862793
Zephyranthes concolor,135,1.58402061462402
Agave subsimplex,95,1.09954357147217
Zephyranthes drummondii,3963,27.0466187000275
Corydalis flavula,6626,59.0478148460388
Corydalis scouleri,1752,11.6591603755951
Zephyranthes lindleyana,220,7.2155179977417
Zephyranthes longifolia,538,8.10012197494507
Zephyranthes macrosiphon,59,1.15533947944641
Dendromecon harfordii,616,8.28569340705872
Dendromecon rigida,9146,54.341899394989
Dicentra canadensis,7159,34.8261275291443
Dicentra cucullaria,27512,1265.65865707397
Dicentra pauciflora,322,9.28977537155151
Zephyranthes minuta,552,11.2266807556152
Eschscholzia caespitosa,2916,25.5133948326111
Eschscholzia elegans,77,1.21333169937134
Eschscholzia glyptosperma,1757,9.40520858764648
Eschscholzia hypecoides,449,3.28410005569458
Eschscholzia parishii,2576,13.8010311126709
Eschscholzia rhombipetala,74,1.53375458717346
Agave tequilana,607,9.08340573310852
Coursetia axillaris,265,1.25764632225037
Zephyranthes sessilis,105,2.06477952003479
Coursetia guatemalensis,22,1.02696752548218
Coursetia hintonii,34,0.805750846862793
Coursetia madrensis,149,1.44936537742615
Coursetia mollis,223,1.18292450904846
Zephyranthes tubispatha,2136,19.0864613056183
Coursetia planipetiolata,43,0.727847814559937
Hunnemannia fumariifolia,759,8.41616320610046
Papaver californicum,1082,9.06973147392273
Agave toumeyana,352,4.99562644958496
Papaver gorodkovii,140,0.850098133087158
Coussarea imitans,48,0.465531587600708
Ampelocissus erdvendbergiana,175,2.0516049861908
Coussapoa oligocephala,320,2.48315143585205
Coussapoa purpusii,331,2.37844324111939
Platystigma lineare,840,21.9599587917328
Romneya coulteri,2257,15.0657103061676
Sanguinaria canadensis,62471,3482.25064969063
Stylophorum diphyllum,8979,96.0870740413666
