acceptedParentName,numOccurrences,timeTaken
Melampodium longifolium,341,4.97543215751648
Selaginella hansenii,956,6.96110033988953
Selaginella harrisii,172,2.49887466430664
Melampodium microcephalum,666,5.86926794052124
Melampodium montanum,1118,7.34168601036072
Selaginella hoffmannii,841,5.42623901367188
Selaginella huehuetenangensis,562,3.5512969493866
Selaginella illecebrosa,47,0.702675104141235
Melampodium paniculatum,745,4.92555332183838
Melampodium perfoliatum,2192,14.9801387786865
Selaginella landii,49,1.34050464630127
Selaginella leucobryoides,89,1.03587222099304
Melampodium sericeum,1101,8.58206939697266
Selaginella lindenii,35,0.699473381042481
Selaginella macrathera,15,0.277920484542847
Selaginella minima,139,2.86261820793152
Selaginella moritziana,298,5.59897756576538
Selaginella mosorongensis,24,0.411635398864746
Selaginella mutica,800,8.20513224601746
Selaginella novoleonensis,166,0.99126672744751
Selaginella oaxacana,818,5.59534335136414
Selaginella oregana,1146,7.17884588241577
Selaginella parishii,37,1.37328386306763
Selaginella peruviana,1140,10.652822971344
Selaginella pilifera,682,7.68079280853272
Selaginella popayanensis,154,2.43056774139404
Selaginella reflexa,168,0.841001272201538
Selaginella rupincola,1437,8.85820913314819
Selaginella rzedowskii,13,0.85883641242981
Selaginella sartorii,2594,20.5839471817017
Selaginella schaffneri,125,1.74382948875427
Selaginella schiedeana,166,1.29679942131042
Selaginella schizobasis,516,2.28645277023315
Selaginella scopulorum,1196,11.4428718090057
Selaginella sellowii,1619,10.0268664360046
Selaginella sertata,1075,8.53257584571838
Selaginella silvestris,1008,5.21651387214661
Selaginella simplex,96,1.12974381446838
Selaginella standleyi,197,2.44166946411133
Selaginella stenophylla,555,4.88749051094055
Selaginella steyermarkii,81,0.735795021057129
Selaginella tortipila,888,7.38837575912476
Selaginella umbrosa,902,5.09403514862061
Selaginella utahensis,103,1.51314640045166
Selaginella viridissima,58,2.10566425323486
Selaginella wallacei,6077,35.7918462753296
Selaginella watsonii,1587,7.32827043533325
Selaginella weatherbiana,259,1.85680627822876
Selaginella wrightii,696,4.29074335098267
Selenia grandis,104,0.74107813835144
Selenia jonesii,115,0.905066013336182
Selenicereus atropilosus,22,0.324398517608643
Selenicereus hamatus,93,1.91173982620239
Selenicereus inermis,207,2.23426461219788
Selenicereus murrillii,28,1.3565502166748
Selenicereus nelsonii,26,0.73586368560791
Selenicereus pteranthus,513,10.8855288028717
Selenicereus spinulosus,397,4.02275633811951
Senecio alvarezensis,27,0.568681478500366
Senecio amplectens,888,10.4526081085205
Microseris acuminata,211,1.10775256156921
Senecio aphanactis,409,1.84510016441345
Microseris bigelovii,451,2.24357676506042
Microseris borealis,505,4.20623135566711
Microseris cuspidata,1627,11.6890389919281
Microseris elegans,286,1.64036202430725
Microseris howellii,174,1.16574788093567
Microseris lindleyi,8258,66.7604553699493
Senecio astephanus,94,1.4463427066803
Senecio atratus,844,4.12725615501404
Microseris nutans,3562,20.2060930728912
Microseris sylvatica,314,4.89770746231079
Microseris troximoides,1890,15.5533008575439
Microspermum debile,245,2.55178046226501
Microspermum nummulariifolium,223,1.12238550186157
Senecio bartlettii,26,0.530066967010498
Senecio bigelovii,1099,9.77337265014648
Senecio blochmaniae,367,2.88276028633118
Mikania cordifolia,7289,51.4620592594147
Senecio chihuahuensis,51,1.71760821342468
Senecio conzattii,151,1.32795691490173
Mikania guaco,1136,21.752774477005
Mikania hookeriana,979,13.2446377277374
Mikania houstoniana,612,7.30510354042053
